"order_id","order_date","order_year","order_month","order_day","order_quarter","order_week","order_day_week","ship_date","ship_mode","customer_id","customer_name","segment_name","product_id","product_name","category_name","subcat_name","postal_code","country_name","state_name","city_name","region_name","manager_name","sales","quantity","discount","profit","status_order"
CA-2019-135279,2019-04-09,2019,4,9,2,15,2,2019-04-11,First Class,BS-11800,Bryan Spruell,Home Office,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,10011,United States,New York,New York City,East,Chuck Magee,8.6400,3,0.00,4.2336000000000000,No
CA-2018-132143,2018-09-03,2018,9,3,3,36,1,2018-09-05,First Class,FM-14215,Filia McAdams,Corporate,OFF-PA-10002713,Adams Phone Message Book. 200 Message Capacity. 8 1/16” x 11”,Office Supplies,Paper,6457,United States,Connecticut,Middletown,East,Chuck Magee,48.1600,7,0.00,22.1536000000000000,No
CA-2018-158610,2018-09-19,2018,9,19,3,38,3,2018-09-22,First Class,CK-12595,Clytie Kelty,Consumer,OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,2908,United States,Rhode Island,Providence,East,Chuck Magee,69.5200,2,0.00,17.3800000000000000,No
CA-2019-126788,2019-06-05,2019,6,5,2,23,3,2019-06-06,First Class,AB-10105,Adrian Barton,Consumer,TEC-PH-10001619,LG G3,Technology,Phones,77581,United States,Texas,Pearland,Central,Kelly Williams,470.3760,3,0.20,52.9173000000000000,No
CA-2018-145135,2018-11-26,2018,11,26,4,48,1,2018-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,6484,United States,Connecticut,Shelton,East,Chuck Magee,59.9700,3,0.00,14.9925000000000000,No
CA-2018-145135,2018-11-26,2018,11,26,4,48,1,2018-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,6484,United States,Connecticut,Shelton,East,Chuck Magee,13.3600,2,0.00,6.4128000000000000,No
CA-2017-136469,2017-07-11,2017,7,11,3,28,2,2017-07-12,First Class,TS-21370,Todd Sumrall,Corporate,FUR-TA-10001520,Lesro Sheffield Collection Coffee Table. End Table. Center Table. Corner Table,Furniture,Tables,19805,United States,Delaware,Wilmington,East,Chuck Magee,199.8360,4,0.30,-37.1124000000000000,No
CA-2017-136469,2017-07-11,2017,7,11,3,28,2,2017-07-12,First Class,TS-21370,Todd Sumrall,Corporate,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,19805,United States,Delaware,Wilmington,East,Chuck Magee,716.0000,2,0.00,193.3200000000000000,No
CA-2017-136469,2017-07-11,2017,7,11,3,28,2,2017-07-12,First Class,TS-21370,Todd Sumrall,Corporate,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,19805,United States,Delaware,Wilmington,East,Chuck Magee,221.0600,7,0.00,103.8982000000000000,No
CA-2018-132479,2018-09-24,2018,9,24,3,39,1,2018-09-26,First Class,MK-17905,Michael Kennedy,Corporate,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,61107,United States,Illinois,Rockford,Central,Kelly Williams,442.3720,7,0.80,-729.9138000000000000,No
CA-2018-102596,2018-12-27,2018,12,27,4,52,4,2018-12-30,First Class,RD-19810,Ross DeVincentis,Home Office,OFF-FA-10000621,OIC Colored Binder Clips. Assorted Sizes,Office Supplies,Fasteners,44312,United States,Ohio,Akron,East,Chuck Magee,17.1840,6,0.20,6.2292000000000000,No
CA-2019-153227,2019-12-04,2019,12,4,4,49,3,2019-12-06,First Class,CS-12250,Chris Selesnick,Corporate,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers. 5 1/4""X8 1/2"". 300/Messages",Office Supplies,Paper,90032,United States,California,Los Angeles,West,Anna Andreadi,11.7600,2,0.00,5.7624000000000000,No
CA-2019-166198,2019-04-21,2019,4,21,2,16,7,2019-04-24,First Class,JW-15955,Joni Wasserman,Consumer,TEC-AC-10000521,Verbatim Slim CD and DVD Storage Cases. 50/Pack,Technology,Accessories,98103,United States,Washington,Seattle,West,Anna Andreadi,11.5400,1,0.00,3.4620000000000000,No
CA-2019-140963,2019-06-10,2019,6,10,2,24,1,2019-06-13,First Class,MT-18070,Michelle Tran,Home Office,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,90045,United States,California,Los Angeles,West,Anna Andreadi,29.6000,2,0.00,14.8000000000000000,Yes
CA-2019-166198,2019-04-21,2019,4,21,2,16,7,2019-04-24,First Class,JW-15955,Joni Wasserman,Consumer,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,98103,United States,Washington,Seattle,West,Anna Andreadi,162.6000,3,0.00,34.1460000000000000,No
US-2016-120236,2016-09-03,2016,9,3,3,35,6,2016-09-04,First Class,MR-17545,Mathew Reese,Home Office,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,77095,United States,Texas,Houston,Central,Kelly Williams,7.6800,5,0.80,-11.5200000000000000,No
CA-2018-112676,2018-05-05,2018,5,5,2,18,6,2018-05-08,First Class,PJ-18835,Patrick Jones,Corporate,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,37130,United States,Tennessee,Murfreesboro,South,Cassandra Brandow,14.3520,3,0.20,5.2026000000000000,No
CA-2019-155292,2019-10-30,2019,10,30,4,44,3,2019-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,40475,United States,Kentucky,Richmond,South,Cassandra Brandow,35.0600,2,0.00,10.5180000000000000,No
CA-2016-103100,2016-12-20,2016,12,20,4,51,2,2016-12-23,First Class,AB-10105,Adrian Barton,Consumer,OFF-LA-10003720,Avery 487,Office Supplies,Labels,46203,United States,Indiana,Indianapolis,Central,Kelly Williams,3.6900,1,0.00,1.7343000000000000,No
CA-2016-103100,2016-12-20,2016,12,20,4,51,2,2016-12-23,First Class,AB-10105,Adrian Barton,Consumer,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,46203,United States,Indiana,Indianapolis,Central,Kelly Williams,1103.9700,3,0.00,496.7865000000000000,No
CA-2018-111682,2018-06-17,2018,6,17,2,24,7,2018-06-18,First Class,TB-21055,Ted Butterfield,Consumer,OFF-PA-10001569,Xerox 232,Office Supplies,Paper,12180,United States,New York,Troy,East,Chuck Magee,32.4000,5,0.00,15.5520000000000000,Yes
CA-2019-143343,2019-06-10,2019,6,10,2,24,1,2019-06-13,First Class,BW-11200,Ben Wallace,Consumer,OFF-AR-10002375,Newell 351,Office Supplies,Art,90032,United States,California,Los Angeles,West,Anna Andreadi,16.4000,5,0.00,4.7560000000000000,No
CA-2016-106054,2016-01-06,2016,1,6,1,1,3,2016-01-07,First Class,JO-15145,Jack O'Briant,Corporate,OFF-AR-10002399,Dixon Prang Watercolor Pencils. 10-Color Set with Brush,Office Supplies,Art,30605,United States,Georgia,Athens,South,Cassandra Brandow,12.7800,3,0.00,5.2398000000000000,No
CA-2019-115154,2019-01-08,2019,1,8,1,2,2,2019-01-11,First Class,RS-19420,Ricardo Sperren,Corporate,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,98115,United States,Washington,Seattle,West,Anna Andreadi,892.9800,2,0.00,80.3682000000000000,No
CA-2019-135279,2019-04-09,2019,4,9,2,15,2,2019-04-11,First Class,BS-11800,Bryan Spruell,Home Office,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,10011,United States,New York,New York City,East,Chuck Magee,501.8100,3,0.00,0.0000000000000000,No
CA-2019-155292,2019-10-30,2019,10,30,4,44,3,2019-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,FUR-CH-10000553,Metal Folding Chairs. Beige. 4/Carton,Furniture,Chairs,40475,United States,Kentucky,Richmond,South,Cassandra Brandow,33.9400,1,0.00,9.1638000000000000,No
CA-2019-128853,2019-04-21,2019,4,21,2,16,7,2019-04-23,First Class,JM-15250,Janet Martin,Consumer,FUR-CH-10004218,Global Fabric Manager's Chair. Dark Gray,Furniture,Chairs,21215,United States,Maryland,Baltimore,East,Chuck Magee,908.8200,9,0.00,227.2050000000000000,No
CA-2017-121391,2017-10-04,2017,10,4,4,40,3,2017-10-07,First Class,AA-10315,Alex Avila,Consumer,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design. Black,Office Supplies,Storage,94109,United States,California,San Francisco,West,Anna Andreadi,26.9600,2,0.00,7.0096000000000000,No
CA-2019-117695,2019-08-05,2019,8,5,3,32,1,2019-08-08,First Class,PW-19030,Pauline Webber,Corporate,OFF-PA-10002713,Adams Phone Message Book. 200 Message Capacity. 8 1/16” x 11”,Office Supplies,Paper,40475,United States,Kentucky,Richmond,South,Cassandra Brandow,13.7600,2,0.00,6.3296000000000000,No
CA-2019-140963,2019-06-10,2019,6,10,2,24,1,2019-06-13,First Class,MT-18070,Michelle Tran,Home Office,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,90045,United States,California,Los Angeles,West,Anna Andreadi,514.1650,5,0.15,-30.2450000000000000,Yes
CA-2018-111682,2018-06-17,2018,6,17,2,24,7,2018-06-18,First Class,TB-21055,Ted Butterfield,Consumer,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,12180,United States,New York,Troy,East,Chuck Magee,319.4100,5,0.10,7.0980000000000000,Yes
CA-2019-118199,2019-05-09,2019,5,9,2,19,4,2019-05-11,First Class,LB-16795,Laurel Beltran,Home Office,OFF-BI-10004330,GBC Velobind Prepunched Cover Sets. Regency Series,Office Supplies,Binders,98105,United States,Washington,Seattle,West,Anna Andreadi,147.9200,5,0.20,46.2250000000000000,No
CA-2019-118199,2019-05-09,2019,5,9,2,19,4,2019-05-11,First Class,LB-16795,Laurel Beltran,Home Office,OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,98105,United States,Washington,Seattle,West,Anna Andreadi,104.2800,3,0.00,26.0700000000000000,No
CA-2019-118199,2019-05-09,2019,5,9,2,19,4,2019-05-11,First Class,LB-16795,Laurel Beltran,Home Office,FUR-TA-10004154,Riverside Furniture Oval Coffee Table. Oval End Table. End Table with Drawer,Furniture,Tables,98105,United States,Washington,Seattle,West,Anna Andreadi,286.8500,1,0.00,63.1070000000000000,No
CA-2019-118199,2019-05-09,2019,5,9,2,19,4,2019-05-11,First Class,LB-16795,Laurel Beltran,Home Office,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,98105,United States,Washington,Seattle,West,Anna Andreadi,66.9600,4,0.00,2.6784000000000000,No
CA-2019-118199,2019-05-09,2019,5,9,2,19,4,2019-05-11,First Class,LB-16795,Laurel Beltran,Home Office,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,98105,United States,Washington,Seattle,West,Anna Andreadi,199.9800,2,0.00,87.9912000000000000,No
CA-2017-162166,2017-09-08,2017,9,8,3,36,5,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,92553,United States,California,Moreno Valley,West,Anna Andreadi,26.4000,5,0.00,11.8800000000000000,Yes
CA-2017-162166,2017-09-08,2017,9,8,3,36,5,2017-09-11,First Class,NM-18520,Neoma Murray,Consumer,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,92553,United States,California,Moreno Valley,West,Anna Andreadi,41.8800,6,0.00,0.8376000000000000,Yes
CA-2018-164399,2018-11-12,2018,11,12,4,46,1,2018-11-15,First Class,DW-13480,Dianna Wilson,Home Office,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,92024,United States,California,San Diego,West,Anna Andreadi,203.9760,3,0.20,25.4970000000000000,No
CA-2018-137652,2018-08-28,2018,8,28,3,35,2,2018-08-30,First Class,EB-13750,Edward Becker,Corporate,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,45231,United States,Ohio,Cincinnati,East,Chuck Magee,18.4320,8,0.70,-12.2880000000000000,No
CA-2018-164399,2018-11-12,2018,11,12,4,46,1,2018-11-15,First Class,DW-13480,Dianna Wilson,Home Office,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,92024,United States,California,San Diego,West,Anna Andreadi,674.3520,3,0.20,-8.4294000000000000,No
CA-2019-167017,2019-11-23,2019,11,23,4,47,6,2019-11-25,First Class,DC-12850,Dan Campbell,Consumer,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,48066,United States,Michigan,Roseville,Central,Kelly Williams,4.3600,2,0.00,0.1744000000000000,No
CA-2018-126004,2018-12-04,2018,12,4,4,49,2,2018-12-05,First Class,BM-11140,Becky Martin,Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,10024,United States,New York,New York City,East,Chuck Magee,1.7280,1,0.20,0.6048000000000000,No
CA-2018-110492,2018-02-12,2018,2,12,1,7,1,2018-02-14,First Class,JS-15880,John Stevenson,Consumer,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,30318,United States,Georgia,Atlanta,South,Cassandra Brandow,1350.1200,6,0.00,175.5156000000000000,No
CA-2018-110492,2018-02-12,2018,2,12,1,7,1,2018-02-14,First Class,JS-15880,John Stevenson,Consumer,OFF-BI-10003274,Avery Durable Slant Ring Binders. No Labels,Office Supplies,Binders,30318,United States,Georgia,Atlanta,South,Cassandra Brandow,15.9200,4,0.00,7.4824000000000000,No
CA-2019-140963,2019-06-10,2019,6,10,2,24,1,2019-06-13,First Class,MT-18070,Michelle Tran,Home Office,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones,90045,United States,California,Los Angeles,West,Anna Andreadi,279.9600,5,0.20,17.4975000000000000,Yes
CA-2019-102337,2019-06-13,2019,6,13,2,24,4,2019-06-16,First Class,SD-20485,Shirley Daniels,Home Office,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf. Black",Office Supplies,Storage,60653,United States,Illinois,Chicago,Central,Kelly Williams,164.7360,4,0.20,-39.1248000000000000,No
CA-2017-143238,2017-09-06,2017,9,6,3,36,3,2017-09-08,First Class,LO-17170,Lori Olson,Corporate,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,92253,United States,California,La Quinta,West,Anna Andreadi,46.3200,4,0.00,18.0648000000000000,Yes
CA-2019-122196,2019-09-22,2019,9,22,3,38,7,2019-09-24,First Class,CA-12265,Christina Anderson,Consumer,TEC-PH-10004977,GE 30524EE4,Technology,Phones,19805,United States,Delaware,Wilmington,East,Chuck Magee,391.9800,2,0.00,113.6742000000000000,No
CA-2019-149706,2019-12-11,2019,12,11,4,50,3,2019-12-12,First Class,AS-10285,Alejandro Savely,Corporate,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,60067,United States,Illinois,Palatine,Central,Kelly Williams,116.3120,7,0.20,23.2624000000000000,No
CA-2018-157364,2018-11-19,2018,11,19,4,47,1,2018-11-21,First Class,LT-17110,Liz Thompson,Consumer,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,28540,United States,North Carolina,Jacksonville,South,Cassandra Brandow,18.4800,2,0.20,6.0060000000000000,No
CA-2017-119291,2017-05-14,2017,5,14,2,19,7,2017-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,OFF-AR-10003373,Boston School Pro Electric Pencil Sharpener. 1670,Office Supplies,Art,19013,United States,Pennsylvania,Chester,East,Chuck Magee,198.2720,8,0.20,17.3488000000000000,No
CA-2019-138779,2019-01-14,2019,1,14,1,3,1,2019-01-15,First Class,RB-19570,Rob Beeghly,Consumer,OFF-EN-10002504,Tyvek  Top-Opening Peel & Seel Envelopes. Plain White,Office Supplies,Envelopes,28540,United States,North Carolina,Jacksonville,South,Cassandra Brandow,21.7440,1,0.20,7.3386000000000000,No
CA-2019-112529,2019-11-19,2019,11,19,4,47,2,2019-11-21,First Class,SC-20770,Stewart Carmichael,Corporate,FUR-TA-10002622,Bush Andora Conference Table. Maple/Graphite Gray Finish,Furniture,Tables,78207,United States,Texas,San Antonio,Central,Kelly Williams,718.1160,6,0.30,-71.8116000000000000,No
CA-2018-141397,2018-06-20,2018,6,20,2,25,3,2018-06-21,First Class,RC-19825,Roy Collins,Consumer,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,91104,United States,California,Pasadena,West,Anna Andreadi,46.7600,7,0.00,22.4448000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables,2920,United States,Rhode Island,Cranston,East,Chuck Magee,240.7440,4,0.30,-13.7568000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,FUR-FU-10004963,Eldon 400 Class Desk Accessories. Black Carbon,Furniture,Furnishings,2920,United States,Rhode Island,Cranston,East,Chuck Magee,35.0000,4,0.00,14.7000000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,2920,United States,Rhode Island,Cranston,East,Chuck Magee,210.6800,2,0.00,50.5632000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,FUR-TA-10004915,"Office Impressions End Table. 20-1/2""H x 24""W x 20""D",Furniture,Tables,2920,United States,Rhode Island,Cranston,East,Chuck Magee,637.8960,3,0.30,-127.5792000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,OFF-PA-10003724,Wirebound Message Book. 4 per Page,Office Supplies,Paper,2920,United States,Rhode Island,Cranston,East,Chuck Magee,43.4400,8,0.00,21.2856000000000000,No
CA-2019-125451,2019-10-23,2019,10,23,4,43,3,2019-10-24,First Class,AH-10075,Adam Hart,Corporate,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,2920,United States,Rhode Island,Cranston,East,Chuck Magee,2.2200,1,0.00,0.6660000000000000,No
CA-2016-131387,2016-04-28,2016,4,28,2,17,4,2016-04-30,First Class,AI-10855,Arianne Irving,Consumer,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,94122,United States,California,San Francisco,West,Anna Andreadi,1679.9600,5,0.20,125.9970000000000000,No
CA-2018-143476,2018-09-11,2018,9,11,3,37,2,2018-09-13,First Class,LC-16930,Linda Cazamias,Corporate,OFF-AR-10003759,Crayola Anti Dust Chalk. 12/Pack,Office Supplies,Art,85023,United States,Arizona,Phoenix,West,Anna Andreadi,2.9120,2,0.20,0.9100000000000000,No
CA-2018-143476,2018-09-11,2018,9,11,3,37,2,2018-09-13,First Class,LC-16930,Linda Cazamias,Corporate,OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,85023,United States,Arizona,Phoenix,West,Anna Andreadi,20.7360,4,0.20,7.2576000000000000,No
CA-2019-159366,2019-01-07,2019,1,7,1,2,1,2019-01-10,First Class,BW-11110,Bart Watters,Corporate,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,48205,United States,Michigan,Detroit,Central,Kelly Williams,3059.9820,2,0.10,679.9960000000000000,No
CA-2018-143476,2018-09-11,2018,9,11,3,37,2,2018-09-13,First Class,LC-16930,Linda Cazamias,Corporate,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,85023,United States,Arizona,Phoenix,West,Anna Andreadi,9.5680,2,0.20,2.9900000000000000,No
CA-2018-162082,2018-03-14,2018,3,14,1,11,3,2018-03-17,First Class,JS-15880,John Stevenson,Consumer,FUR-BO-10004409,Safco Value Mate Series Steel Bookcases. Baked Enamel Finish on Steel. Gray,Furniture,Bookcases,78550,United States,Texas,Harlingen,Central,Kelly Williams,241.3320,5,0.32,-14.1960000000000000,No
CA-2018-162082,2018-03-14,2018,3,14,1,11,3,2018-03-17,First Class,JS-15880,John Stevenson,Consumer,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,78550,United States,Texas,Harlingen,Central,Kelly Williams,5.1840,1,0.20,1.8792000000000000,No
CA-2016-164749,2016-03-23,2016,3,23,1,12,3,2016-03-26,First Class,BG-11740,Bruce Geld,Consumer,OFF-LA-10004484,Avery 476,Office Supplies,Labels,33445,United States,Florida,Delray Beach,South,Cassandra Brandow,9.9120,3,0.20,3.2214000000000000,No
CA-2018-162082,2018-03-14,2018,3,14,1,11,3,2018-03-17,First Class,JS-15880,John Stevenson,Consumer,OFF-AR-10001044,BOSTON Ranger #55 Pencil Sharpener. Black,Office Supplies,Art,78550,United States,Texas,Harlingen,Central,Kelly Williams,145.5440,7,0.20,16.3737000000000000,No
CA-2017-127453,2017-12-19,2017,12,19,4,51,2,2017-12-20,First Class,JK-15370,Jay Kimmel,Consumer,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,19143,United States,Pennsylvania,Philadelphia,East,Chuck Magee,434.3520,3,0.20,43.4352000000000000,No
CA-2017-127453,2017-12-19,2017,12,19,4,51,2,2017-12-20,First Class,JK-15370,Jay Kimmel,Consumer,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Office Supplies,Appliances,19143,United States,Pennsylvania,Philadelphia,East,Chuck Magee,3.5520,2,0.20,0.4440000000000000,No
